node,iteration,delta
1,1,0.0
1,2,17.4625
1,3,14.083883742868522
1,4,13.259801623596708
1,5,14.220000621560075
1,6,13.133331247500124
1,7,12.262549966031713
1,8,12.212818561575574
1,9,12.270209405755992
1,10,13.009876413852794
1,11,14.505803472297515
1,12,14.937552606983672
1,13,14.727434911536761
1,14,14.429886068665354
1,15,14.961112962084613
1,16,14.71652929698763
1,17,14.7235471669035
1,18,14.651345680375044
1,19,15.233744318877882
1,20,15.20964071516076
1,21,15.317153746022313
1,22,15.402471720074061
1,23,15.372537895646559
1,24,15.576583650912596
1,25,15.595404571573937
1,26,16.058145944262776
1,27,15.909396371074024
1,28,16.26628217901387
1,29,16.38744813454295
1,30,16.557275103935922
1,31,16.349972760916927
1,32,16.375118530918456
1,33,17.997675114026407
1,34,16.600706097424847
1,35,16.5830262337592
1,36,16.52160914136016
1,37,16.539513595484806
1,38,16.548733934088148
1,39,16.5522123179432
1,40,16.562071092271594
1,41,16.719551510508722
1,42,16.69388035088207
1,43,16.593184480458802
1,44,16.59251973742903
1,45,16.623850878586524
1,46,16.638499436598806
1,47,16.798111701571088
1,48,16.710328965007022
1,49,16.735576241353954
1,50,16.748585985199895
1,51,16.76511970862228
1,52,16.77616618487548
1,53,16.78917259591583
1,54,16.789270844008342
1,55,16.79627424658719
1,56,16.80467743791428
1,57,16.803821373168347
1,58,16.8020297225373
1,59,16.80541349210708
1,60,16.80607677728625
1,61,16.808126269084113
1,62,16.806122341539663
1,63,16.807415084575354
1,64,16.80705529870349
1,65,16.80746849658007
1,66,16.807700243339355
1,67,16.80865909566947
1,68,16.808423143180562
1,69,16.808483670409714
1,70,16.808494083116955
1,71,16.808537026304236
1,72,16.808582035910007
1,73,16.808651657905585
1,74,16.808824051694074
1,75,16.808648979711535
1,76,16.808835744688196
1,77,16.80886118587881
1,78,16.808837306792356
1,79,16.808937974676297
1,80,16.80898836530386
1,81,16.80896980026307
1,82,16.80918409707914
1,83,16.809148764442426
1,84,16.809136342435693
1,85,16.80902533221601
1,86,16.809274298721874
1,87,16.809211153642053
1,88,16.80904137744801
1,89,16.809072246604728
1,90,16.809125326810403
1,91,16.809051836161927
1,92,16.809133365779047
1,93,16.80897163332807
1,94,16.809177636928865
1,95,16.809201588089536
1,96,16.809163399174594
1,97,16.809222003714467
1,98,16.80926948101552
1,99,16.809203484333068
1,100,16.809250499016798
